Position,Track Name,Artist,Streams,date,region,id
96,Sucker,Jonas Brothers,807649,2019-11-24,global,22vgEDb5hykfaTwLuskFGD
97,Without Me,Halsey,807011,2019-11-24,global,5p7ujcrUXASCNwRaWNHR1C
98,Bruises,Lewis Capaldi,805554,2019-11-24,global,4Of7rzpRpV1mWRbhp5rAqG
99,Mistletoe,Justin Bieber,804366,2019-11-24,global,7xapw9Oy21WpfEcib2ErSA
100,Who Needs Love,Trippie Redd,804307,2019-11-24,global,2ktxr00GpTtbMNeBjNeY8D
101,Ayy Macarena,Tyga,803060,2019-11-24,global,6LcauUZjF1eXQrgqMUecHX
102,rockstar (feat. 21 Savage),Post Malone,795869,2019-11-24,global,0e7ipj03S05BNilyu5bRzt
103,VIBEZ,DaBaby,795108,2019-11-24,global,0fySG6A6qLE8IvDpayb5bM
104,Que Calor (feat. J Balvin & El Alfa),Major Lazer,791871,2019-11-24,global,1G2CAJeP7rCwOZjlSJ0Zw3
105,Con Altura,ROSALÍA,787999,2019-11-24,global,2qG5sZ7Si6sdK74qLxedYM
106,Higher Love,Kygo,782907,2019-11-24,global,6oJ6le65B3SEqPwMRNXWjY
107,It's the Most Wonderful Time of the Year,Andy Williams,780966,2019-11-24,global,5hslUAKq9I9CG2bAulFkHN
108,Ballin' (with Roddy Ricch),Mustard,778368,2019-11-24,global,3QzAOrNlsabgbMwlZt7TAY
109,Shape of You,Ed Sheeran,778038,2019-11-24,global,7qiZfU4dY1lWllzX7mPBI3
110,SICKO MODE,Travis Scott,777907,2019-11-24,global,2xLMifQCjDGFmkHkpNLD9h
111,Wow.,Post Malone,772640,2019-11-24,global,7xQAfvXzm3AkraOtGPWIZg
112,Lucid Dreams,Juice WRLD,762364,2019-11-24,global,285pBltuF7vW8TeWk8hdRR
113,Hola - Remix,Dalex,760705,2019-11-24,global,5stPVcRqb4qixbafP9e8lt
114,"thank u, next",Ariana Grande,749986,2019-11-24,global,3e9HZxeyfWwjeyPAMmWSSQ
115,Say You Won't Let Go,James Arthur,747142,2019-11-24,global,5uCax9HTNlzGybIStD3vDh
116,"fuck, i'm lonely (with Anne-Marie) - from “13 Reasons Why: Season 3”",Lauv,746358,2019-11-24,global,4wopYJ5wpYOM6ogm2Jugnw
117,VALENTINO,24kGoldn,745355,2019-11-24,global,6piAUJJQFD8oHDUr0b7l7q
118,Teeth,5 Seconds of Summer,744584,2019-11-24,global,26wLOs3ZuHJa2Ihhx6QIE6
119,Takeaway,The Chainsmokers,742445,2019-11-24,global,63VyEdzMM3w4ZQ1WtARa2S
120,Girls Like You (feat. Cardi B),Maroon 5,734439,2019-11-24,global,7fa9MBXhVfQ8P8Df9OEbD8
121,Get You The Moon (feat. Snøw),Kina,730894,2019-11-24,global,4ZLzoOkj0MPWrTLvooIuaa
122,The London (feat. J. Cole & Travis Scott),Young Thug,725193,2019-11-24,global,3s4mrPrEFFPF0LmAfutW0n
123,Perfect,Ed Sheeran,723047,2019-11-24,global,0tgVpDi06FyKpA1z0VMD4v
124,Eastside (with Halsey & Khalid),benny blanco,723038,2019-11-24,global,7FGq80cy8juXBCD2nrqdWU
125,Sweet but Psycho,Ava Max,721801,2019-11-24,global,25sgk305KZfyuqVBQIahim
126,11 PM,Maluma,719714,2019-11-24,global,7KbF6AdprOXEEHlsq11Z6d
127,Trigger,Major Lazer,717447,2019-11-24,global,0Z26mbSHJ1dkUu7g9DDgif
128,Used To Love (with Dean Lewis),Martin Garrix,716960,2019-11-24,global,7pWK1kMgHy5lNNiIfuRbkP
129,If I Can't Have You,Shawn Mendes,712691,2019-11-24,global,2bT1PH7Cw3J9p3t7nlXCdh
130,Roller,Apache 207,701828,2019-11-24,global,6hw1Sy9wZ8UCxYGdpKrU6M
131,Good Thing (with Kehlani),Zedd,696895,2019-11-24,global,5aUSEPNd3m5xliFK4pn5mU
132,Qué Pena,Maluma,695969,2019-11-24,global,5099x34vBakWpGkHourFxP
133,Only Human,Jonas Brothers,695650,2019-11-24,global,0DiDStADDVh3SvAsoJAFMk
134,blun7 a swishland,tha Supreme,695470,2019-11-24,global,7HwvPmK74MBRDhCIyMXReP
135,Talk (feat. Disclosure),Khalid,694543,2019-11-24,global,6TqXcAFInzjp0bODyvrWEq
136,Love Me More,Trippie Redd,693451,2019-11-24,global,6uYgCE2OEulOw5zhHvZsHf
137,SAD!,XXXTENTACION,693126,2019-11-24,global,3ee8Jmje8o58CHK66QrVC2
138,Suge,DaBaby,690876,2019-11-24,global,2gwkD6igEhQbDQegRCcdoB
139,goosebumps,Travis Scott,690122,2019-11-24,global,6gBFPUFcJLzWGx4lenP6h2
140,Dancing With A Stranger (with Normani),Sam Smith,687287,2019-11-24,global,6Qs4SXO9dwPj5GKvVOv8Ki
141,I.F.L.Y.,Bazzi,687051,2019-11-24,global,4a6q8CR2hzLk2plDkSxkfD
142,Post Malone (feat. RANI),Sam Feldt,685721,2019-11-24,global,36orMWv2PgvnzXsd5CJ0yL
143,Death,Trippie Redd,682362,2019-11-24,global,3Kd6Wp3lG5HXMB2dlvuy7y
144,Be Alright,Dean Lewis,680365,2019-11-24,global,5qrSlOut2rNAWv3ubArkNy
145,I Like Me Better,Lauv,668211,2019-11-24,global,2P91MQbaiQOfbiz9VqhqKQ
146,bad vibes forever,XXXTENTACION,666973,2019-11-24,global,69dXVFCMiz3SL1L7M24NdX
147,Better Now,Post Malone,666709,2019-11-24,global,7dt6x5M1jzdTEt8oCbisTK
148,Bellaquita,Dalex,662188,2019-11-24,global,1tpbAGsGpZee5jDHMcLrUJ
149,Enemies (feat. DaBaby),Post Malone,659625,2019-11-24,global,0Xek5rqai2jcOWCYWJfVCF
150,Let Me Down Slowly,Alec Benjamin,658231,2019-11-24,global,2qxmye6gAegTMjLKEBoR3d
151,Youngblood,5 Seconds of Summer,658211,2019-11-24,global,2iUXsYOEPhVqEBwsqP70rE
152,Blanco,J Balvin,656437,2019-11-24,global,2rc7BkzO8qepMFAxHtOrXc
153,bury a friend,Billie Eilish,654465,2019-11-24,global,4SSnFejRGlZikf02HLewEF
154,Make It Right (feat. Lauv),BTS,652245,2019-11-24,global,314ZkcV7oLWG8yWE7LABvH
155,Holly Jolly Christmas,Michael Bublé,651011,2019-11-24,global,6tjituizSxwSmBB5vtgHZE
156,Pa' Olvidarme De Ella,Piso 21,650351,2019-11-24,global,1cVlW9WQiGlFdWUXFdFZGh
157,Turn Me On (feat. Vula),Riton,644474,2019-11-24,global,0qaWEvPkts34WF68r8Dzx9
158,F.N,Lil Tjay,644345,2019-11-24,global,0RLLvYBopDwooCyvnTwgYu
159,boyfriend (with Social House),Ariana Grande,643981,2019-11-24,global,0Ryd8975WihbObpp5cPW1t
160,Don't Stop Me Now - Remastered,Queen,643685,2019-11-24,global,5T8EDUDqKcs6OSOwEsfqG7
161,comethru,Jeremy Zucker,643302,2019-11-24,global,18uwL0vNUanqZH0ro2QcOP
162,Con Calma,Daddy Yankee,641429,2019-11-24,global,5w9c2J52mkdntKOmRLeM2m
163,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),Frank Sinatra,638842,2019-11-24,global,4kKdvXD0ez7jp1296JmAts
164,Tongue Tied (with YUNGBLUD & blackbear),Marshmello,637063,2019-11-24,global,7jzldCBnJjpJM3epzJ85KE
165,Saint-Tropez,Post Malone,630866,2019-11-24,global,05mDaV9Vb3wrzjF6OPZnhq
166,High Hopes,Panic! At The Disco,630726,2019-11-24,global,1rqqCSm0Qe4I9rUvWncaom
167,Do They Know It's Christmas? - 1984 Version,Band Aid,630497,2019-11-24,global,0247StOpd3AkeBQzANX4Zf
168,Hasta Que Salga el Sol,Ozuna,625591,2019-11-24,global,6ofuqm2qLMi9lBFEF9mJMb
169,Jocelyn Flores,XXXTENTACION,624970,2019-11-24,global,7m9OqQk4RVRkw9JJdeAw96
170,Moonlight,XXXTENTACION,620634,2019-11-24,global,0JP9xo3adEtGSdUEISiszL
171,You Need To Calm Down,Taylor Swift,619208,2019-11-24,global,6RRNNciQGZEXnqk8SQ9yv5
172,If The World Was Ending (feat. Julia Michaels),JP Saxe,614129,2019-11-24,global,2kJwzbxV2ppxnQoYw4GLBZ
173,Old Town Road,Lil Nas X,613151,2019-11-24,global,0F7FA14euOIX8KcbEturGH
174,All of Me,John Legend,613067,2019-11-24,global,3U4isOIWM3VvDubwSI3y7a
175,Another One Bites The Dust - Remastered 2011,Queen,612614,2019-11-24,global,5vdp5UmvTsnMEMESIF2Ym7
176,Lover,Taylor Swift,610667,2019-11-24,global,1dGr1c8CrMLDpV6mPbImSI
177,Can We Kiss Forever?,Kina,610369,2019-11-24,global,1Av69kr9JitqPWo7WJLS5q
178,Thunder,Imagine Dragons,606833,2019-11-24,global,1zB4vmk8tFRmM9UULNzbLB
179,Hollywood's Bleeding,Post Malone,605803,2019-11-24,global,7sWRlDoTDX8geTR8zzr2vt
180,Juicy,Doja Cat,603171,2019-11-24,global,7f5trao56t7sB7f14QDTmp
181,One Thing Right,Marshmello,603156,2019-11-24,global,4hPpVbbakQNv8YTHYaOJP4
182,3 Nights,Dominic Fike,602012,2019-11-24,global,1tNJrcVe6gwLEiZCtprs1u
183,Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey),Ariana Grande,601909,2019-11-24,global,6zegtH6XXd2PDPLvy1Y0n2
184,Calma - Remix,Pedro Capó,600729,2019-11-24,global,5iwz1NiezX7WWjnCgY5TH4
185,Something Just Like This,The Chainsmokers,599626,2019-11-24,global,6RUKPb4LETWmmr3iAEQktW
186,Bang Bang,YNW Melly,598539,2019-11-24,global,66FltlEV09mPJYAyfYm8De
187,2002,Anne-Marie,595186,2019-11-24,global,2BgEsaKNfHUdlh97KmvFyo
188,SLOW DANCING IN THE DARK,Joji,590856,2019-11-24,global,0rKtyWc8bvkriBthvHKY8d
189,Underneath the Tree,Kelly Clarkson,588690,2019-11-24,global,3nAp4IvdMPPWEH9uuXFFV5
190,Murder On My Mind,YNW Melly,586709,2019-11-24,global,7eBqSVxrzQZtK2mmgRG6lC
191,MIDDLE CHILD,J. Cole,586041,2019-11-24,global,2JvzF1RMd7lE3KmFlsyZD8
192,Too Good At Goodbyes,Sam Smith,583837,2019-11-24,global,1mXVgsBdtIVeCLJnSnmtdV
193,Photograph,Ed Sheeran,580500,2019-11-24,global,6fxVffaTuwjgEk5h9QyRjy
194,July,Noah Cyrus,580459,2019-11-24,global,5a6pdCHlWS2ekOOQ70QnAr
195,Into the Unknown - Panic! At The Disco Version,Panic! At The Disco,577267,2019-11-24,global,421eObjg0DTm2qajJl5OJm
196,Si Se Da - Remix,Myke Towers,575103,2019-11-24,global,6K5BsR04ijf3FHNzjbaagD
197,Surtada - Remix Brega Funk,Dadá Boladão,574638,2019-11-24,global,5F8ffc8KWKNawllr5WsW0r
198,"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)",DJ Snake,574358,2019-11-24,global,0KoiMHhqKLoL4xM54rcWYY
199,Wonderwall - Remastered,Oasis,569436,2019-11-24,global,5qqabIl2vWzo9ApSC317sa
200,Under Pressure - Remastered,Queen,565106,2019-11-24,global,2fuCquhmrzHpu5xcA1ci9x
1,Dance Monkey,Tones and I,6590407,2019-11-23,global,1rgnBhdG2JDFTbYkYRZAku
2,ROXANNE,Arizona Zervas,4352027,2019-11-23,global,696DnlkuDOXcMAnKlTgXXK
3,Memories,Maroon 5,4191138,2019-11-23,global,2b8fOow8UzyDFAE27YhOZM
4,everything i wanted,Billie Eilish,4055300,2019-11-23,global,3ZCTVFBt2Brf31RLEnCkWJ
5,Circles,Post Malone,3777019,2019-11-23,global,21jGcNKet2qwijlDFuPiPb
6,Don't Start Now,Dua Lipa,3493376,2019-11-23,global,6WrI0LAC5M1Rw2MnX2ZvEg
7,RITMO (Bad Boys For Life),The Black Eyed Peas,3466034,2019-11-23,global,6cy3ki60hLwimwIje7tALf
8,Lose You To Love Me,Selena Gomez,3211298,2019-11-23,global,1HfMVBKM75vxSfsQ5VefZ5
9,Someone You Loved,Lewis Capaldi,3141729,2019-11-23,global,7qEHsqek33rTcFNT9PFqLf
10,Señorita,Shawn Mendes,3125606,2019-11-23,global,6v3KW9xbzN5yKLt9YKDYA2
11,Vete,Bad Bunny,3091458,2019-11-23,global,5DxXgozhkPLgrbKFY91w0c
12,HIGHEST IN THE ROOM,Travis Scott,3019765,2019-11-23,global,3eekarcy7kvN4yt5ZFzltW
13,hot girl bummer,blackbear,2720360,2019-11-23,global,7aiClxsDWFRQ0Kzk5KI5ku
14,Tusa,KAROL G,2481679,2019-11-23,global,7k4t7uLgtOxPwTpFmtJNTY
15,Ride It,Regard,2474110,2019-11-23,global,2tnVG71enUj33Ic2nFN6kZ
16,bad guy,Billie Eilish,2256297,2019-11-23,global,2Fxmhks0bxGSBdJ92vM42m
17,China,Anuel AA,2206823,2019-11-23,global,2ksOAxtIxY8yElEWw8RhgK
18,Watermelon Sugar,Harry Styles,2185576,2019-11-23,global,1e9oZCCiX42nJl0AcqriVo
19,Lights Up,Harry Styles,2052458,2019-11-23,global,2plLJpUcYPFrl1sW2pMG63
20,Beautiful People (feat. Khalid),Ed Sheeran,2030794,2019-11-23,global,70eFcWOvlMObDhURTqT4Fv
21,Before You Go,Lewis Capaldi,1989968,2019-11-23,global,2gMXnyrvIjhVBUZwvLZDMP
22,Falling,Trevor Daniel,1949941,2019-11-23,global,4TnjEaWOeW0eKTKIEvJyCa
23,"10,000 Hours (with Justin Bieber)",Dan + Shay,1831217,2019-11-23,global,2wrJq5XKLnmhRXHIAf9xBa
24,Que Tire Pa Lante,Daddy Yankee,1802492,2019-11-23,global,6RyaV7owmVU6fzEPE17sF1
25,Fantasias,Rauw Alejandro,1798061,2019-11-23,global,6mAN61JH0dzyZpWslS11jy
26,All I Want for Christmas Is You,Mariah Carey,1779235,2019-11-23,global,0bYg9bo50gSsH3LtXe2SQn
27,How Do You Sleep?,Sam Smith,1778922,2019-11-23,global,6b2RcmUt1g9N9mQ3CbjX2Y
28,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,1767369,2019-11-23,global,4vUmTMuQqjdnvlZmAH61Qk
29,Trampoline (with ZAYN),SHAED,1764685,2019-11-23,global,1iQDltZqI7BXnHrFy4Qo1k
30,Lalala,Y2K,1758395,2019-11-23,global,51Fjme0JiitpyXKuyQiCDo
31,LA CANCIÓN,J Balvin,1733923,2019-11-23,global,0fea68AdmYNygeTGI4RC18
32,I Don't Care (with Justin Bieber),Ed Sheeran,1730066,2019-11-23,global,0hVXuCcriWRGvwMV1r5Yn9
33,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,1682870,2019-11-23,global,0RiRZpuVRbi7oqRdSMwhQY
34,Callaita,Bad Bunny,1680269,2019-11-23,global,2TH65lNHgvLxCKXM3apjxI
35,Bandit (with YoungBoy Never Broke Again),Juice WRLD,1648877,2019-11-23,global,6Gg1gjgKi2AK4e0qzsR7sd
36,Adicto (with Anuel AA & Ozuna),Tainy,1630883,2019-11-23,global,3jbT1Y5MoPwEIpZndDDwVq
37,Lose Control,MEDUZA,1624795,2019-11-23,global,7CHi4DtfK4heMlQaudCuHK
38,Liar,Camila Cabello,1623978,2019-11-23,global,7LzouaWGFCy4tkXDOOnEyM
39,No Me Conoce - Remix,Jhay Cortez,1590845,2019-11-23,global,4R8BJggjosTswLxtkw8V7P
40,Goodbyes (Feat. Young Thug),Post Malone,1540011,2019-11-23,global,6vBdBCoOhKHiYDDOcorfNo
41,Own It (feat. Ed Sheeran & Burna Boy),Stormzy,1475396,2019-11-23,global,07s9NNOT0sZQp7TyolLLgu
42,Ransom,Lil Tecca,1465196,2019-11-23,global,1lOe9qE0vR9zwWQAOk6CoO
43,Whine Up,Nicky Jam,1454629,2019-11-23,global,2pWOMNQJW3g2zmGjP0Vkb0
44,Good as Hell (feat. Ariana Grande) - Remix,Lizzo,1444157,2019-11-23,global,07Oz5StQ7GRoygNLaXs2pd
45,Look At Her Now,Selena Gomez,1411672,2019-11-23,global,4yI3HpbSFSgFZtJP2kDe5m
46,Loyal (feat. Drake),PARTYNEXTDOOR,1393935,2019-11-23,global,5bvnqVuq7UFl0txSlHpsfS
47,BOP,DaBaby,1383875,2019-11-23,global,6Ozh9Ok6h4Oi1wUSLtBseN
48,Mean It,Lauv,1370964,2019-11-23,global,3GRSqlALWISqLeNncZMbpX
49,Aventura,Lunay,1347194,2019-11-23,global,37zdqI4r1gswIzczSBkRon
50,Yellow Hearts,Ant Saunders,1326973,2019-11-23,global,2W4yABdLc4Jnds67Poi5Nl
51,Up All Night,Khalid,1307087,2019-11-23,global,1mpD5Q8IM32I4bF6eCpU74
52,Last Christmas,Wham!,1284394,2019-11-23,global,2FRnf9qhLbvw8fu4IBXx78
53,Lover (Remix) [feat. Shawn Mendes],Taylor Swift,1255529,2019-11-23,global,3i9UVldZOE0aD0JnyfAZZ0
54,Follow God,Kanye West,1253718,2019-11-23,global,2QpGZOhTCHHiKmpSO9FW4h
55,6 Kiss,Trippie Redd,1247937,2019-11-23,global,7tgjDlQsMR8RvkdlNCJA58
56,Si Te Vas,Sech,1245385,2019-11-23,global,6Y4PDQv4XjYjHLeLmvyOt0
57,Old Town Road - Remix,Lil Nas X,1224890,2019-11-23,global,2YpeDb67231RjR0MgVLzsG
58,Loco Contigo (feat. J. Balvin & Tyga),DJ Snake,1222052,2019-11-23,global,6osaMSJh9NguagEDQcZaKx
59,223's (feat. 9lokknine),YNW Melly,1217526,2019-11-23,global,4sjiIpEv617LDXaidKioOI
60,Quizas,Rich Music LTD,1207638,2019-11-23,global,5Id5B3dxJZhPcV9GzgYZZe
61,Hot (Remix) [feat. Gunna and Travis Scott],Young Thug,1195904,2019-11-23,global,56AMYGJzxBO6p8v0wEe9de
62,It's You,Ali Gatie,1186354,2019-11-23,global,5DqdesEfbRyOlSS3Tf6c29
63,"Yo x Ti, Tu x Mi",ROSALÍA,1175557,2019-11-23,global,7BlBVFwvbWvcwNcUarQmjk
64,Shallow,Lady Gaga,1170934,2019-11-23,global,2VxeLyX666F8uXCJ0dZF8B
65,Indeciso,Reik,1166678,2019-11-23,global,59s0s39NFWScuHDbHytI14
66,Take What You Want (feat. Ozzy Osbourne & Travis Scott),Post Malone,1122558,2019-11-23,global,7CZyCXKG6d5ALeq41sLzbw
67,Truth Hurts,Lizzo,1119900,2019-11-23,global,5qmq61DAAOUaW8AUo8xKhh
68,Tutu,Camilo,1113745,2019-11-23,global,1nocRtwyNPVtGcIJqfgdzZ
69,Graveyard,Halsey,1084955,2019-11-23,global,6V9fHiv84WlVTg7CSnIVY2
70,7 rings,Ariana Grande,1079017,2019-11-23,global,6ocbgoVGwYJhOv1GgI9NsF
71,Soltera - Remix,Lunay,1077836,2019-11-23,global,4t9a07PAghtQMRAIP9FQ7Z
72,lovely (with Khalid),Billie Eilish,1052849,2019-11-23,global,0u2P5u6lvoDfwTYjAADbn4
73,Santa Tell Me,Ariana Grande,1039504,2019-11-23,global,0lizgQ7Qw35od7CYaoMBZb
74,Money In The Grave (Drake ft. Rick Ross),Drake,1036149,2019-11-23,global,5ry2OE6R2zPQFDO85XkgRb
75,Panini,Lil Nas X,1035052,2019-11-23,global,1000nHvUdawXuUHgBod4Wv
76,Happier,Marshmello,1030554,2019-11-23,global,2dpaYNEQHiRxtZbfNsse99
77,Orphans,Coldplay,1026934,2019-11-23,global,03T4ttRCiLXST6MZjeMwmR
78,Bohemian Rhapsody - Remastered 2011,Queen,1024156,2019-11-23,global,4u7EnebtmKWzUH433cf5Qv
79,Piece Of Your Heart,MEDUZA,1020654,2019-11-23,global,1DFD5Fotzgn6yYXkYsKiGs
80,Stuck In A Dream (feat. Gunna),Lil Mosey,1013875,2019-11-23,global,7iHHxY2NLlJRAmlAmC4ahQ
81,Woah,Lil Baby,1007178,2019-11-23,global,598yNsG1JFrGd4n2kMoz7F
82,Who Needs Love,Trippie Redd,1005920,2019-11-23,global,2ktxr00GpTtbMNeBjNeY8D
83,No Guidance (feat. Drake),Chris Brown,1002774,2019-11-23,global,6XHVuErjQ4XNm6nDPVCxVX
84,Nice To Meet Ya,Niall Horan,993727,2019-11-23,global,3cphb8kdsjElYR7r5icK3H
85,Higher Love,Kygo,964009,2019-11-23,global,6oJ6le65B3SEqPwMRNXWjY
86,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix",Justin Quiles,962771,2019-11-23,global,1ndyl3wJCFs872XZ3ztPk6
87,when the party's over,Billie Eilish,961859,2019-11-23,global,43zdsphuZLzwA9k4DJhU0I
88,Que Calor (feat. J Balvin & El Alfa),Major Lazer,958759,2019-11-23,global,1G2CAJeP7rCwOZjlSJ0Zw3
89,Otro Trago - Remix,Sech,954717,2019-11-23,global,4bTZeO72FwMa6wKOiqoynL
90,Believer,Imagine Dragons,951754,2019-11-23,global,0pqnGHJpmpxLKifKRmU6WP
91,Camelot,NLE Choppa,951722,2019-11-23,global,4sWuPniHClkInYAnzXAYUF
92,Roller,Apache 207,941906,2019-11-23,global,6hw1Sy9wZ8UCxYGdpKrU6M
93,Hate Me (with Juice WRLD),Ellie Goulding,935006,2019-11-23,global,6kls8cSlUyHW2BUOkDJIZE
94,QUE PRETENDES,J Balvin,934853,2019-11-23,global,25ZAibhr3bdlMCLmubZDVt
95,Candy,Doja Cat,934467,2019-11-23,global,1VJwtWR6z7SpZRwipI12be
96,Sucker,Jonas Brothers,920863,2019-11-23,global,22vgEDb5hykfaTwLuskFGD
97,Con Altura,ROSALÍA,908577,2019-11-23,global,2qG5sZ7Si6sdK74qLxedYM
98,VIBEZ,DaBaby,903176,2019-11-23,global,0fySG6A6qLE8IvDpayb5bM
99,rockstar (feat. 21 Savage),Post Malone,900318,2019-11-23,global,0e7ipj03S05BNilyu5bRzt
100,Ayy Macarena,Tyga,897464,2019-11-23,global,6LcauUZjF1eXQrgqMUecHX
101,SICKO MODE,Travis Scott,893638,2019-11-23,global,2xLMifQCjDGFmkHkpNLD9h
102,Shape of You,Ed Sheeran,884903,2019-11-23,global,7qiZfU4dY1lWllzX7mPBI3
103,Without Me,Halsey,880078,2019-11-23,global,5p7ujcrUXASCNwRaWNHR1C
104,Wow.,Post Malone,872414,2019-11-23,global,7xQAfvXzm3AkraOtGPWIZg
105,Hola - Remix,Dalex,871486,2019-11-23,global,5stPVcRqb4qixbafP9e8lt
106,blun7 a swishland,tha Supreme,870916,2019-11-23,global,7HwvPmK74MBRDhCIyMXReP
107,Love Me More,Trippie Redd,863539,2019-11-23,global,6uYgCE2OEulOw5zhHvZsHf
108,It's Beginning to Look a Lot like Christmas,Michael Bublé,858608,2019-11-23,global,0lLdorYw7lVrJydTINhWdI
109,Ballin' (with Roddy Ricch),Mustard,850908,2019-11-23,global,3QzAOrNlsabgbMwlZt7TAY
110,Death,Trippie Redd,847210,2019-11-23,global,3Kd6Wp3lG5HXMB2dlvuy7y
111,Bruises,Lewis Capaldi,843250,2019-11-23,global,4Of7rzpRpV1mWRbhp5rAqG
112,11 PM,Maluma,840540,2019-11-23,global,7KbF6AdprOXEEHlsq11Z6d
113,Sweet but Psycho,Ava Max,836609,2019-11-23,global,25sgk305KZfyuqVBQIahim
114,Girls Like You (feat. Cardi B),Maroon 5,833835,2019-11-23,global,7fa9MBXhVfQ8P8Df9OEbD8
115,Takeaway,The Chainsmokers,832335,2019-11-23,global,63VyEdzMM3w4ZQ1WtARa2S
116,"thank u, next",Ariana Grande,831352,2019-11-23,global,3e9HZxeyfWwjeyPAMmWSSQ
117,Qué Pena,Maluma,826921,2019-11-23,global,5099x34vBakWpGkHourFxP
118,The London (feat. J. Cole & Travis Scott),Young Thug,824421,2019-11-23,global,3s4mrPrEFFPF0LmAfutW0n
119,Lucid Dreams,Juice WRLD,824202,2019-11-23,global,285pBltuF7vW8TeWk8hdRR
120,VALENTINO,24kGoldn,820920,2019-11-23,global,6piAUJJQFD8oHDUr0b7l7q
121,Post Malone (feat. RANI),Sam Feldt,807285,2019-11-23,global,36orMWv2PgvnzXsd5CJ0yL
122,Only Human,Jonas Brothers,806352,2019-11-23,global,0DiDStADDVh3SvAsoJAFMk
123,Teeth,5 Seconds of Summer,805115,2019-11-23,global,26wLOs3ZuHJa2Ihhx6QIE6
124,Turn Me On (feat. Vula),Riton,803467,2019-11-23,global,0qaWEvPkts34WF68r8Dzx9
125,Trigger,Major Lazer,803323,2019-11-23,global,0Z26mbSHJ1dkUu7g9DDgif
126,Used To Love (with Dean Lewis),Martin Garrix,797989,2019-11-23,global,7pWK1kMgHy5lNNiIfuRbkP
127,Eastside (with Halsey & Khalid),benny blanco,795006,2019-11-23,global,7FGq80cy8juXBCD2nrqdWU
128,"fuck, i'm lonely (with Anne-Marie) - from “13 Reasons Why: Season 3”",Lauv,789486,2019-11-23,global,4wopYJ5wpYOM6ogm2Jugnw
129,If I Can't Have You,Shawn Mendes,789425,2019-11-23,global,2bT1PH7Cw3J9p3t7nlXCdh
130,goosebumps,Travis Scott,785146,2019-11-23,global,6gBFPUFcJLzWGx4lenP6h2
131,Dancing With A Stranger (with Normani),Sam Smith,783628,2019-11-23,global,6Qs4SXO9dwPj5GKvVOv8Ki
132,Perfect,Ed Sheeran,781095,2019-11-23,global,0tgVpDi06FyKpA1z0VMD4v
133,Blanco,J Balvin,780852,2019-11-23,global,2rc7BkzO8qepMFAxHtOrXc
134,Suge,DaBaby,779205,2019-11-23,global,2gwkD6igEhQbDQegRCcdoB
135,Jingle Bell Rock,Bobby Helms,775874,2019-11-23,global,3hBXvHLlTHvnbwrPbeoyAj
136,Rockin' Around The Christmas Tree,Brenda Lee,772936,2019-11-23,global,2EjXfH91m7f8HiJN1yQg97
137,Good Thing (with Kehlani),Zedd,772207,2019-11-23,global,5aUSEPNd3m5xliFK4pn5mU
138,Say You Won't Let Go,James Arthur,769401,2019-11-23,global,5uCax9HTNlzGybIStD3vDh
139,bad vibes forever,XXXTENTACION,766804,2019-11-23,global,69dXVFCMiz3SL1L7M24NdX
140,Con Calma,Daddy Yankee,765280,2019-11-23,global,5w9c2J52mkdntKOmRLeM2m
141,Mistletoe,Justin Bieber,764831,2019-11-23,global,7xapw9Oy21WpfEcib2ErSA
142,Talk (feat. Disclosure),Khalid,758823,2019-11-23,global,6TqXcAFInzjp0bODyvrWEq
143,Bellaquita,Dalex,757269,2019-11-23,global,1tpbAGsGpZee5jDHMcLrUJ
144,Hasta Que Salga el Sol,Ozuna,750436,2019-11-23,global,6ofuqm2qLMi9lBFEF9mJMb
145,Enemies (feat. DaBaby),Post Malone,748543,2019-11-23,global,0Xek5rqai2jcOWCYWJfVCF
146,SAD!,XXXTENTACION,745086,2019-11-23,global,3ee8Jmje8o58CHK66QrVC2
147,Better Now,Post Malone,743821,2019-11-23,global,7dt6x5M1jzdTEt8oCbisTK
148,Pa' Olvidarme De Ella,Piso 21,735895,2019-11-23,global,1cVlW9WQiGlFdWUXFdFZGh
149,Youngblood,5 Seconds of Summer,733135,2019-11-23,global,2iUXsYOEPhVqEBwsqP70rE
150,Tongue Tied (with YUNGBLUD & blackbear),Marshmello,729772,2019-11-23,global,7jzldCBnJjpJM3epzJ85KE
151,It's the Most Wonderful Time of the Year,Andy Williams,728925,2019-11-23,global,5hslUAKq9I9CG2bAulFkHN
152,Get You The Moon (feat. Snøw),Kina,728322,2019-11-23,global,4ZLzoOkj0MPWrTLvooIuaa
153,Don't Stop Me Now - Remastered,Queen,725913,2019-11-23,global,5T8EDUDqKcs6OSOwEsfqG7
